,0
3907,0.0
3908,0.08742606
3909,0.0
3910,0.0
3911,0.12444162
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.37282303
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,0.0
3930,0.0
3931,0.38561043
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.4457652
3940,0.0
3941,0.0
3942,0.016087277
3943,1.6569003
3944,0.0
3945,0.03014662
3946,0.0
3947,0.0
3948,0.0
3949,0.0
3950,0.0
3951,0.0
3952,0.0
3953,0.0
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.007557115
3966,0.0
3967,0.0
3968,0.022319326
3969,0.0
3970,0.0
3971,0.0
3972,0.0
3973,0.0
3974,0.0
3975,0.0
3976,0.0
3977,0.015399953
3978,6.0799757e-05
3979,0.0
3980,0.0
3981,0.0847116
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.92899
3988,0.0
3989,0.0
3990,0.0
3991,0.025813393
3992,1.1764988
3993,0.66506976
3994,0.0
3995,0.0
3996,0.0
3997,0.0
3998,0.0
3999,0.0
4000,0.0
4001,0.0
4002,0.0
4003,0.0
4004,0.0
4005,0.0
4006,0.017915249
4007,0.35755578
4008,0.0
4009,0.1229923
4010,0.0
4011,0.18704349
4012,0.0
4013,0.80397654
4014,5.480983
4015,0.0
4016,0.0
4017,0.0
4018,0.0
4019,0.0
4020,0.0
4021,0.0
4022,0.98124903
4023,0.0
4024,0.0
4025,0.0
4026,0.16439994
4027,0.054360967
4028,0.18716674
4029,0.98675185
4030,0.5104252
4031,0.053845152
4032,0.7965055
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.074347116
4038,0.0
4039,0.0
4040,0.0
4041,0.0
4042,0.0
4043,0.025695542
4044,0.0
4045,0.0
4046,0.0
4047,0.0
4048,0.0
4049,0.0
4050,0.0075264135
4051,0.0
4052,0.09868379
4053,0.785293
4054,1.9104853
4055,0.6472305
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.18373917
4061,0.113313146
4062,0.045177024
4063,0.030317381
4064,0.043186646
4065,0.058543865
4066,0.0
4067,0.017758247
4068,0.0
4069,0.0
4070,0.0
4071,0.0
4072,0.4279406
4073,0.0
4074,0.0
4075,0.0
4076,0.0
4077,0.64987457
4078,0.23173715
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.1135164
4084,0.0
4085,0.0
4086,0.0
4087,0.513782
4088,0.0
4089,0.0
4090,0.0
4091,0.0
4092,0.0
4093,0.0
4094,0.0
4095,0.0
4096,0.0
4097,0.0
4098,0.0
4099,0.0
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.0
4110,0.0
4111,0.0
4112,0.0
4113,0.0
4114,0.0
4115,0.0
4116,0.0
4117,0.0
4118,0.0
4119,0.0
4120,0.0
4121,6.938869e-05
4122,0.01070299
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.0
4133,0.0
4134,0.0
4135,0.0
4136,0.0
4137,0.0
4138,0.0
4139,0.058826316
4140,0.3151473
4141,0.0
4142,0.0
4143,0.0
4144,0.0
4145,0.0
4146,0.0
4147,0.0
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.32305515
4154,0.0014814102
4155,0.0
4156,0.0
4157,0.0
4158,0.0
4159,0.0
4160,0.0
4161,0.0
4162,0.0
4163,0.0
4164,0.0
4165,0.0
4166,0.0
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.17785016
4175,0.0
4176,0.0
4177,0.0
4178,0.11044346
4179,0.0
4180,0.0
4181,0.19872497
4182,0.0
4183,0.0
4184,0.0
4185,0.07663925
4186,0.0
4187,0.0
4188,0.0
4189,0.0
4190,0.046233412
4191,0.0
4192,0.0
4193,0.0
4194,0.56248325
4195,0.0007689887
4196,0.35461754
4197,0.0
4198,0.0
4199,0.0
4200,0.11767383
4201,0.07484938
4202,0.0
4203,0.0
4204,0.39738485
4205,0.0
4206,0.0032621385
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.42089012
4216,0.0
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.3759848
4223,2.0817795
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,0.0
4231,0.0
4232,0.1410485
4233,0.80098844
4234,0.0
4235,0.0
4236,0.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,1.4992816
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4256,0.0
4257,0.008547641
4258,0.30105492
4259,0.0
4260,0.0
4261,4.8923054
4262,0.0
4263,0.0
4264,0.0
4265,0.0
4266,0.0
4267,0.03488387
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.24042793
4273,0.0
4274,0.3377854
4275,2.127016
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,0.31030115
4282,0.0
4283,0.0
4284,0.8664454
4285,0.54337335
4286,0.0
4287,0.35976234
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.77111214
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,0.30241355
4303,0.0
4304,0.0
4305,0.0
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,0.0
4312,0.0
4313,0.0
4314,0.0
4315,0.23587807
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,1.5966092
4324,0.0
4325,0.0
4326,0.0
4327,0.0
4328,0.0
4329,0.0
4330,0.0
4331,0.0
4332,0.0
4333,0.0
4334,0.0
4335,0.0
4336,0.0
4337,0.0
4338,0.0
4339,0.0
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.0
4350,0.0
4351,0.0
4352,0.0
4353,0.0
4354,0.0
4355,0.5735584
4356,0.0
4357,0.0
4358,0.16909023
4359,0.19644843
4360,0.0
4361,0.03800685
4362,0.0
4363,0.0
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,1.843706
4371,0.0
4372,0.0
4373,0.37412652
4374,0.0
4375,0.0018478753
4376,0.0
4377,0.0
4378,1.5602398
4379,1.4395723
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4387,0.0
4388,0.0
4389,0.0
4390,0.005659454
4391,0.0
4392,0.0
4393,0.049462203
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,0.0
4399,0.03286522
4400,0.0
4401,0.0
4402,2.1149373
4403,0.0
4404,0.0
4405,0.0
4406,0.11424772
4407,0.0
4408,0.0
4409,0.4467661
4410,0.04164184
4411,0.0
4412,1.3037122
4413,0.0
4414,0.29049605
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,0.0
4424,0.0
4425,0.0
4426,0.0
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4431,0.5134291
4432,0.1383773
4433,0.0
4434,0.0
4435,0.0
4436,0.0
4437,0.06459109
4438,0.0
4439,1.0040611
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.049440123
4446,0.0
4447,2.3800182
4448,0.029740378
4449,3.5471888
4450,0.17653935
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,0.09215496
4456,0.01321208
4457,0.0
4458,0.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.029708276
4468,0.07264925
4469,0.0
4470,0.0
4471,0.0
4472,0.0
4473,0.0
4474,0.6919991
4475,0.0
4476,0.21168037
4477,0.0
4478,0.0
4479,1.8403363
4480,0.0
4481,0.0
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,1.7837373
4492,0.0
4493,0.0
4494,0.0
4495,0.01712407
4496,0.0
4497,0.0
4498,0.00504477
4499,0.0
4500,0.0
4501,0.0
4502,0.0
4503,0.060500607
4504,0.0
4505,0.0
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,4.5711384
4511,0.06725862
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.0
4519,0.0
4520,0.35703227
4521,0.0
4522,0.028277483
4523,0.0
4524,4.2251544
4525,0.14013457
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,0.0
4531,0.0
4532,0.027227568
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,0.0
4544,0.0
4545,0.0
4546,0.7640878
4547,0.0
4548,0.0
4549,0.017035345
4550,0.035871577
4551,0.0
4552,0.0
4553,0.0
4554,0.0
4555,0.3026614
4556,0.9554698
4557,0.5972942
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,0.0
4569,0.0
4570,0.3627291
4571,0.20383388
4572,0.0
4573,0.0
4574,0.0
4575,0.0
4576,0.0
4577,0.0
4578,0.0
4579,0.0
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.62113273
4585,0.0
4586,0.010018033
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,0.0
4592,0.0
4593,0.0
4594,0.0
4595,0.0
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,0.0
4604,0.0
4605,0.91782564
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,1.3396794
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.68893707
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,0.08424922
4625,0.0
4626,0.0
4627,1.0298464
4628,0.023484254
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,2.778806
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,0.0
4639,0.0
4640,0.0
4641,0.0
4642,0.01984681
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,0.0
4649,0.0
4650,0.0
4651,0.1009523
4652,0.0
4653,0.0
4654,0.13498689
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,5.489632e-05
4663,0.0
4664,0.0
4665,0.0
4666,0.47748813
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.0
4674,0.431611
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.4420493
4683,0.0
4684,0.0
4685,0.018087663
4686,1.6625427
4687,0.0
4688,0.026293391
4689,0.0
4690,0.0
4691,0.0
4692,0.0
4693,0.0
4694,0.0
4695,0.0
4696,0.0
4697,0.0
4698,0.0
4699,0.0
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.018648427
4709,0.0
4710,0.0
4711,0.04570291
4712,0.0
4713,0.0
4714,0.0
4715,0.0
4716,0.0
4717,0.0
4718,0.0
4719,0.0
4720,0.011787872
4721,4.8063986e-05
4722,0.0
4723,0.0
4724,0.08043125
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.966248
4731,0.0
4732,0.0
4733,1.513789e-05
4734,0.023200335
4735,1.2175378
4736,0.6609488
4737,0.0
4738,0.0
4739,0.0
4740,0.0
4741,0.0
4742,0.0
4743,0.0
4744,0.0
4745,0.0
4746,0.0
4747,0.0
4748,0.0
4749,0.01793861
4750,0.3377838
4751,0.0
4752,0.11874121
4753,0.0
4754,0.1854629
4755,0.0
4756,0.8124858
4757,5.4324203
4758,0.0
4759,0.0
4760,0.0
4761,0.0
4762,0.0
4763,0.0
4764,0.0
4765,0.9491899
4766,0.0
4767,0.0
4768,0.0
4769,0.16213174
4770,0.05474398
4771,0.17866422
4772,0.9828674
4773,0.517411
4774,0.04772833
4775,0.80516076
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.07804962
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.029954832
4787,0.0
4788,0.0
4789,0.0
4790,0.0
4791,0.0
4792,0.0
4793,0.0058735986
4794,0.0
4795,0.100459725
4796,0.7916346
4797,1.8995935
4798,0.6497327
4799,0.0
4800,0.0
4801,0.0
4802,0.0
4803,0.19426773
4804,0.12459109
4805,0.03328954
4806,0.026562044
4807,0.043979995
4808,0.056319926
4809,0.0
4810,0.015537817
4811,0.0
4812,0.0
4813,0.0
4814,0.0
4815,0.42073637
4816,0.0
4817,0.0
4818,0.0
4819,0.0
4820,0.6602919
4821,0.23214814
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.10811166
4827,0.0
4828,0.0
4829,0.0
4830,0.48196653
4831,0.0
4832,0.0
4833,0.0
4834,0.0
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,0.0
4842,0.0
4843,0.0
4844,0.0
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,0.0
4855,0.0
4856,0.0
4857,1.703229e-05
4858,0.0
4859,0.0
4860,0.0
4861,0.0
4862,0.0
4863,0.0
4864,0.0
4865,0.01097199
4866,0.0
4867,0.0
4868,0.0
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.0
4877,0.0
4878,0.0
4879,0.0
4880,0.0
4881,0.0
4882,0.024627686
4883,0.32861546
4884,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.0
4889,0.0
4890,0.0
4891,0.0
4892,0.0
4893,0.0
4894,0.0
4895,0.0
4896,0.30254138
4897,3.215494e-06
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,0.0
4903,0.0
4904,0.0
4905,0.0
4906,0.0
4907,0.0
4908,0.0
4909,0.0
4910,0.0
4911,0.0
4912,0.0
4913,0.0
4914,0.0
4915,0.0
4916,0.0
4917,0.18115525
4918,0.0
4919,0.0
4920,0.0
4921,0.12914135
4922,0.0
4923,0.0
4924,0.20438425
4925,0.0
4926,0.0
4927,0.0
4928,0.08586454
4929,0.0
4930,0.0
4931,0.0
4932,0.0
4933,0.050191298
4934,0.0
4935,0.0
4936,0.0
4937,0.5719406
4938,0.0014507489
4939,0.31712183
4940,0.0
4941,0.0
4942,0.0
4943,0.11535593
4944,0.054344166
4945,0.0
4946,0.0
4947,0.38605237
4948,0.0
4949,0.004152389
4950,0.0
4951,0.0
4952,0.0
4953,0.0
4954,0.0
4955,0.0
4956,0.0
4957,0.0
4958,0.37827858
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.36331967
4966,1.9604809
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.0
4974,0.0
4975,0.16368279
4976,0.80716807
4977,0.0
4978,0.0
4979,0.0
4980,0.0
4981,0.0
4982,0.0
4983,0.0
4984,0.0
4985,0.0
4986,0.0
4987,0.0
4988,0.0
4989,0.0
4990,0.0
4991,1.4620154
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
4998,0.0
4999,0.0
5000,0.007309901
5001,0.29996842
5002,0.0
5003,0.0
5004,4.891594
5005,0.0
5006,0.0
5007,0.0
5008,0.0
5009,0.0
5010,0.029401334
5011,0.0
5012,0.0
5013,0.0
5014,0.0
5015,0.24565251
5016,0.0
5017,0.3105681
5018,2.0543268
5019,0.0
5020,0.0
5021,0.0
5022,0.0
5023,0.0
5024,0.26068616
5025,0.0
5026,0.0
5027,0.79540557
5028,0.5329784
5029,0.0
5030,0.30434188
5031,0.0
5032,0.0
5033,0.0
5034,0.0
5035,0.0
5036,0.0
5037,0.0
5038,0.0
5039,0.7089226
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.36055404
5046,0.0
5047,0.0
5048,0.0
5049,0.0
5050,0.0
5051,0.0
5052,0.0
5053,0.0
5054,0.0
5055,0.0
5056,0.0
5057,0.0
5058,0.21291946
5059,0.0
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,1.678197
5067,0.0
5068,0.0
5069,0.0
5070,0.0
5071,0.0
5072,0.0
5073,0.0
5074,0.0
5075,0.0
5076,0.0
5077,0.0
5078,0.0
5079,0.0
5080,0.0
5081,0.0
5082,0.0
5083,0.0
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,0.0
5092,0.0
5093,0.0
5094,0.0
5095,0.0
5096,0.0
5097,0.0
5098,0.59391034
5099,0.0
5100,0.0
5101,0.16467276
5102,0.19464415
5103,0.0
5104,0.035540532
5105,0.0
5106,0.0
5107,0.0
5108,0.0
5109,0.0
5110,0.0
5111,0.0
5112,0.0
5113,1.7559497
5114,0.0
5115,0.0
5116,0.383188
5117,0.0
5118,0.0009696306
5119,0.0
5120,0.0
5121,1.5872476
5122,1.513245
5123,0.0
5124,0.0
5125,0.0
5126,0.0
5127,0.0
5128,0.0
5129,0.0
5130,0.0
5131,0.0
5132,0.0
5133,0.006358801
5134,0.0
5135,0.0
5136,0.049031943
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.0
5142,0.032024927
5143,0.0
5144,0.0
5145,2.1611602
5146,0.0
5147,0.0
5148,0.0
5149,0.11785214
5150,0.0
5151,0.0
5152,0.45676497
5153,0.06682671
5154,0.0
5155,1.2767683
5156,0.0
5157,0.28390357
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,0.0
5167,0.0
5168,0.0
5169,0.0
5170,0.0
5171,0.0
5172,0.0
5173,0.0
5174,0.52714753
5175,0.1374516
5176,0.0
5177,0.0
5178,0.0
5179,0.0
5180,0.054206874
5181,0.0
5182,0.9270288
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.051455863
5189,0.0
5190,2.3212984
5191,0.03168291
5192,3.4375412
5193,0.17953753
5194,0.0
5195,0.0
5196,0.0
5197,0.0
5198,0.09710711
5199,0.014674733
5200,0.0
5201,0.0
5202,0.0
5203,0.0
5204,0.0
5205,0.0
5206,0.0
5207,0.0
5208,0.0
5209,0.0
5210,0.032475803
5211,0.068167344
5212,0.0
5213,0.0
5214,0.0
5215,0.0
5216,0.0
5217,0.68983364
5218,0.0
5219,0.21035647
5220,0.0
5221,0.0
5222,1.8189656
5223,0.0
5224,0.0
5225,0.0
5226,0.0
5227,0.0
5228,0.0
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,1.7613367
5235,0.0
5236,0.0
5237,0.0
5238,0.029788164
5239,0.0
5240,0.0
5241,0.0026154781
5242,0.0
5243,0.0
5244,0.0
5245,0.0
5246,0.05795036
5247,0.0
5248,0.0
5249,0.0
5250,0.0
5251,0.0
5252,0.0
5253,4.4312
5254,0.07304653
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.0
5262,0.0
5263,0.34944966
5264,0.0
5265,0.028091194
5266,0.0
5267,3.9052317
5268,0.14016479
5269,0.0
5270,0.0
5271,0.0
5272,0.0
5273,0.0
5274,0.0
5275,0.02740782
5276,0.0
5277,0.0
5278,0.0
5279,0.0
5280,0.0
5281,0.0
5282,0.0
5283,0.0
5284,0.0
5285,0.0
5286,0.0
5287,0.0
5288,0.0
5289,0.6930377
5290,0.0
5291,0.0
5292,0.015253979
5293,0.034490705
5294,0.0
5295,0.0
5296,0.0
5297,0.0
5298,0.31711015
5299,0.9012443
5300,0.6104734
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,0.0
5306,0.0
5307,0.0
5308,0.0
5309,0.0
5310,0.0
5311,0.0
5312,0.0
5313,0.36684287
5314,0.20827445
5315,0.0
5316,0.0
5317,0.0
5318,0.0
5319,0.0
5320,0.0
5321,0.0
5322,0.0
5323,0.0
5324,0.0
5325,0.0
5326,0.0
5327,0.61944854
5328,0.0
5329,0.0060533523
5330,0.0
5331,0.0
5332,0.0
5333,0.0
5334,0.0
5335,0.0
5336,0.0
5337,0.0
5338,0.0
5339,0.0
5340,0.0
5341,0.0
5342,0.0
5343,0.0
5344,0.0
5345,0.0
5346,0.0
5347,0.0
5348,0.9400798
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,1.2561446
5354,0.0
5355,0.0
5356,0.0
5357,0.0
5358,0.67494327
5359,0.0
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,0.0
5366,0.0
5367,0.07524365
5368,0.0
5369,0.0
5370,0.9913329
5371,0.022720367
5372,0.0
5373,0.0
5374,0.0
5375,0.0
5376,2.782757
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5381,0.0
5382,0.0
5383,0.0
5384,0.0
5385,0.024871662
5386,0.0
5387,0.0
5388,0.0
5389,0.0
5390,0.0
5391,0.0
5392,0.0
5393,0.0
5394,0.118070975
5395,0.0
5396,0.0
5397,0.14324985
5398,0.0
5399,0.0
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.0
5405,0.006331265
5406,0.0
5407,0.0
5408,0.0
5409,0.5849167
5410,0.0
5411,0.0
5412,0.0
5413,0.0
5414,0.0
5415,0.0
5416,0.0
5417,0.47925258
5418,0.0
5419,0.0
5420,0.0
5421,0.0
5422,0.0
5423,0.0
5424,0.0
5425,0.44848096
5426,0.0
5427,0.0
5428,0.021422641
5429,1.6865737
5430,0.0
5431,0.025815886
5432,0.0
5433,0.0
5434,0.0
5435,0.0
5436,0.0
5437,0.0
5438,0.0
5439,0.0
5440,0.0
5441,0.0
5442,0.0
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,0.0
5449,0.0
5450,0.0
5451,0.03240742
5452,0.0
5453,0.0
5454,0.081176706
5455,0.0
5456,0.0
5457,0.0
5458,0.0
5459,0.0
5460,0.0
5461,0.0
5462,0.0
5463,0.007971755
5464,0.0001516523
5465,0.0
5466,0.0
5467,0.07872991
5468,0.0
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.9858876
5474,0.0
5475,0.0
5476,0.00037154744
5477,0.022998722
5478,1.2701213
5479,0.64605254
5480,0.0
5481,0.0
5482,0.0
5483,0.0
5484,0.0
5485,0.0
5486,0.0
5487,0.0
5488,0.0
5489,0.0
5490,0.0
5491,0.0
5492,0.018528102
5493,0.3235833
5494,0.0
5495,0.108576424
5496,0.0
5497,0.17807578
5498,0.0
5499,0.8278898
5500,5.4215813
5501,0.0
5502,0.0
5503,0.0
5504,0.0
5505,0.0
5506,0.0
5507,0.0
5508,0.9289207
5509,0.0
5510,0.0
5511,0.0
5512,0.16379425
5513,0.057622883
5514,0.16327652
5515,0.96502674
5516,0.52335405
5517,0.04565088
5518,0.81196547
5519,0.0
5520,0.0
5521,0.0
5522,0.0
5523,0.08323312
5524,0.0
5525,0.0
5526,0.0
5527,0.0
5528,0.0
5529,0.03117231
5530,0.0
5531,0.0
5532,0.0
5533,0.0
5534,0.0
5535,0.0
5536,0.005374637
5537,0.0
5538,0.1065971
5539,0.7827498
5540,1.8842041
5541,0.6607035
5542,0.0
5543,0.0
5544,0.0
5545,0.0
5546,0.20707844
5547,0.13739754
5548,0.027188148
5549,0.025576705
5550,0.047645736
5551,0.05771511
5552,0.0
5553,0.014476492
5554,0.0
5555,0.0
5556,0.0
5557,0.0
5558,0.4207877
5559,0.0
5560,0.0
5561,0.0
5562,0.0
5563,0.6590199
5564,0.23954476
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.10745324
5570,0.0
5571,0.0
5572,0.0
5573,0.46413267
5574,0.0
5575,0.0
5576,0.0
5577,0.0
5578,0.0
5579,0.0
5580,0.0
5581,0.0
5582,0.0
5583,0.0
5584,0.0
5585,0.0
5586,0.0
5587,0.0
5588,0.0
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,0.0
5598,0.0
5599,0.0
5600,0.000930455
5601,0.0
5602,0.0
5603,0.0
5604,0.0
5605,0.0
5606,0.0
5607,0.0
5608,0.011175946
5609,0.0
5610,0.0
5611,0.0
5612,0.0
5613,0.0
5614,0.0
5615,0.0
5616,0.0
5617,0.0
5618,0.0
5619,0.0
5620,0.0
5621,0.0
5622,0.0
5623,0.0
5624,0.0
5625,0.0073420433
5626,0.3402473
5627,0.0
5628,0.0
5629,0.0
5630,0.0
5631,0.0
5632,0.0
5633,0.0
5634,0.0
5635,0.0
5636,0.0
5637,0.0
5638,0.0
5639,0.2847333
5640,0.0
5641,0.0
5642,0.0
5643,0.0
5644,2.0302932e-05
5645,0.0
5646,0.0
5647,0.0
5648,0.0
5649,0.0
5650,0.0
5651,0.0
5652,0.0
5653,0.0
5654,0.0
5655,0.0
5656,0.0
5657,0.0
5658,0.0
5659,0.0
5660,0.18305254
5661,0.0
5662,0.0
5663,0.0
5664,0.1452697
5665,0.0
5666,0.0
5667,0.206972
5668,0.0
5669,0.0
5670,0.0
5671,0.093592405
5672,0.0
5673,0.0
5674,0.0
5675,0.0
5676,0.052839406
5677,0.0
5678,0.0
5679,0.0
5680,0.5632047
5681,0.0019342946
5682,0.2864682
5683,0.0
5684,0.0
5685,0.0
5686,0.113762595
5687,0.042703476
5688,0.0
5689,0.0
5690,0.37528566
5691,0.0
5692,0.004730084
5693,0.0
5694,0.0
5695,0.0
5696,0.0
5697,0.0
5698,0.0
5699,0.0
5700,0.0
5701,0.34503454
5702,0.0
5703,0.0
5704,0.0
5705,0.0
5706,0.0
5707,0.0
5708,0.35302967
5709,1.8657364
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.18524975
5719,0.81584495
5720,0.0
5721,0.0
5722,0.0
5723,0.0
5724,0.0
5725,0.0
5726,0.0
5727,0.0
5728,0.0
5729,0.0
5730,0.0
5731,0.0
5732,0.0
5733,0.0
5734,1.4356428
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,0.0
5741,0.0
5742,0.0
5743,0.008208231
5744,0.2952547
5745,0.0
5746,0.0
5747,4.919869
5748,0.0
5749,0.0
5750,0.0
5751,0.0
5752,0.0
5753,0.024191575
5754,0.0
5755,0.0
5756,0.0
5757,0.0
5758,0.24326625
5759,0.0
5760,0.28955027
5761,1.9789844
5762,0.0
5763,0.0
5764,0.0
5765,0.0
5766,0.0
5767,0.22602929
5768,0.0
5769,0.0
5770,0.7156034
5771,0.5287313
5772,0.0
5773,0.27046874
5774,0.0
5775,0.0
5776,0.0
5777,0.0
5778,0.0
5779,0.0
5780,0.0
5781,0.0
5782,0.66619694
5783,0.0
5784,0.0
5785,0.0
5786,0.0
5787,0.0
5788,0.4095867
5789,0.0
5790,0.0
